corpus,source_pdf,source_txt,date,case_numbers,signal_total,federal,district_court,removal,remand,civil_rights_1983,rico,due_process,jurisdiction,abstention,injunction,mandamus
research,RESEARCH\vLex-Vincent-What-case-law-in-Texas-1.pdf,extracted_research\vLex-Vincent-What-case-law-in-Texas-1.txt,,,4,0,0,1,0,0,0,3,0,0,0,0
case,CASE DOCS\03.18.2025_233-765358-25 - ORIGINAL SAPCR-1.pdf,extracted_text\03.18.2025_233-765358-25 - ORIGINAL SAPCR-1.txt,2025-03-18,,3,0,1,0,0,0,0,0,2,0,0,0
case,CASE DOCS\03.31.25 - Respondent's Statement-1.pdf,extracted_text\03.31.25 - Respondent's Statement-1.txt,2025-03-31,,3,0,3,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.01.25 - RESPONDENT'S STATEMENT-1.pdf,extracted_text\04.01.25 - RESPONDENT'S STATEMENT-1.txt,2025-04-01,,3,0,3,0,0,0,0,0,0,0,0,0
research,RESEARCH\protective ORDER.pdf,extracted_research\protective ORDER.txt,,,3,0,0,0,0,0,0,1,0,0,2,0
research,RESEARCH\vLex-Vincent-Can-a-coordinator-be-involved-1.pdf,extracted_research\vLex-Vincent-Can-a-coordinator-be-involved-1.txt,,,3,0,2,0,0,0,0,1,0,0,0,0
research,RESEARCH\vLex-Vincent-Can-a-divorce-case-be-1.pdf,extracted_research\vLex-Vincent-Can-a-divorce-case-be-1.txt,,,3,1,0,0,0,0,0,0,2,0,0,0
research,RESEARCH\vLex-Vincent-Does-a-party-have-to-1.pdf,extracted_research\vLex-Vincent-Does-a-party-have-to-1.txt,,,3,3,0,0,0,0,0,0,0,0,0,0
research,RESEARCH\vLex-Vincent-List-what-precludes-an-attorney-from-arguing-at-trial-when-she-has-been-non-responsive-to-every-sing-1.pdf,extracted_research\vLex-Vincent-List-what-precludes-an-attorney-from-arguing-at-trial-when-she-has-been-non-responsive-to-every-sing-1.txt,,,3,0,0,0,0,0,0,3,0,0,0,0
research,RESEARCH\vLex-Vincent-The-initial-orders-evolved-into-0d1f0edc-1.pdf,extracted_research\vLex-Vincent-The-initial-orders-evolved-into-0d1f0edc-1.txt,,,3,0,0,0,0,3,0,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-initial-orders-evolved-into-1.pdf,extracted_research\vLex-Vincent-The-initial-orders-evolved-into-1.txt,,,3,0,0,0,0,3,0,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-initial-orders-evolved-into-810e98e7-1.pdf,extracted_research\vLex-Vincent-The-initial-orders-evolved-into-810e98e7-1.txt,,,3,0,0,0,0,3,0,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-initial-orders-evolved-into-a424e802-1.pdf,extracted_research\vLex-Vincent-The-initial-orders-evolved-into-a424e802-1.txt,,,3,0,0,0,0,3,0,0,0,0,0,0
case,CASE DOCS\02-24-00149-CV_CORR OPINION PAGE_FILECOPY_FC8D2EE3-0f787c6f-1.pdf,extracted_text\02-24-00149-CV_CORR OPINION PAGE_FILECOPY_FC8D2EE3-0f787c6f-1.txt,2014-02-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-24-00149-CV_MEM OPINION ISSD_OPINION ISSD_FILECOPY-1.pdf,extracted_text\02-24-00149-CV_MEM OPINION ISSD_OPINION ISSD_FILECOPY-1.txt,2014-02-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-24-00149-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY_BDCA6517-1-1.pdf,extracted_text\02-24-00149-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY_BDCA6517-1-1.txt,2014-02-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-24-00149-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY_BDCA6517-1.pdf,extracted_text\02-24-00149-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY_BDCA6517-1.txt,2014-02-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-25-00164-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,extracted_text\02-25-00164-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.txt,2016-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-25-00166-CV_MEM OPINION ISSD_OPINION ISSD_FILECOPY-1.pdf,extracted_text\02-25-00166-CV_MEM OPINION ISSD_OPINION ISSD_FILECOPY-1.txt,2016-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.pdf,extracted_text\02-25-00171-CV_MT REHEAR DISP ORIG PROC CV_FILECOPY-1.txt,2017-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.01.24 - AJ Report-1.pdf,extracted_text\02.01.24 - AJ Report-1.txt,2024-02-01,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.01.24 - AJR-1.pdf,extracted_text\02.01.24 - AJR-1.txt,2024-02-01,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.pdf,extracted_text\02.05.2024_NOTICE OF TERMINATION OF LEGAL COUNSEL -BACALIS-1.txt,2024-02-05,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.pdf,extracted_text\02.05.24 - NOTICE OF TERMINATION OF LEGAL COUNSEL-1.txt,2024-02-05,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.pdf,extracted_text\02.06.2024_AGREED MOTION FOR WITHDRAWAL OF ATTY BACALIS-1.txt,2024-02-06,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.pdf,extracted_text\02.08.2024_AGREED AJS REPORT FOR TEMP ORDS-1.txt,2024-02-08,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.pdf,extracted_text\02.08.24 - ASSOCIATE JUDGE'S REPORT-1.txt,2024-02-08,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.08.24 - Associate Judge's Report-1-1.pdf,extracted_text\02.08.24 - Associate Judge's Report-1-1.txt,2024-02-08,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.09.24 - EMERGENCY MOTION TO VACATE.pdf,extracted_text\02.09.24 - EMERGENCY MOTION TO VACATE.txt,2024-02-09,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.12.24 - ORDER FOR WD OF ATTORNEY-1.pdf,extracted_text\02.12.24 - ORDER FOR WD OF ATTORNEY-1.txt,2024-02-12,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1.pdf,extracted_text\02.22.2024_PROP ORDER ON MOTION FOR PRETRIAL SUMMARYJUDGMENT-1.txt,2024-02-22,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.22.24 - PROPOSED ORDER ON MOTION FOR SUMMARY JUDGMENT-1.pdf,extracted_text\02.22.24 - PROPOSED ORDER ON MOTION FOR SUMMARY JUDGMENT-1.txt,2024-02-22,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.pdf,extracted_text\02.22.24 - SUMM JUDGEMENT NOTICE OF HEARING-1.txt,2024-02-22,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.22.24 Order on Motion for Summary Judgment-1.pdf,extracted_text\02.22.24 Order on Motion for Summary Judgment-1.txt,2024-02-22,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.25.24 Notice of Termination of Legal Counsel-1.pdf,extracted_text\02.25.24 Notice of Termination of Legal Counsel-1.txt,2024-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.25.25 - Notice Loss of Employmnet-1.pdf,extracted_text\02.25.25 - Notice Loss of Employmnet-1.txt,2025-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.25.25 - Proposed Order on Motion to Sign-1.pdf,extracted_text\02.25.25 - Proposed Order on Motion to Sign-1.txt,2025-02-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\02.27.2024_NOTICE OF HEARING 31424  9AM-1.pdf,extracted_text\02.27.2024_NOTICE OF HEARING 31424  9AM-1.txt,2024-02-27,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.14.24 - AJR-1.pdf,extracted_text\03.14.24 - AJR-1.txt,2024-03-14,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.14.24 - ASSOCIATE JUDGE REPORT-1.pdf,extracted_text\03.14.24 - ASSOCIATE JUDGE REPORT-1.txt,2024-03-14,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.14.24 - Associate Judge's Report-1.pdf,extracted_text\03.14.24 - Associate Judge's Report-1.txt,2024-03-14,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.20.2025_233-765358-25 - RESPONDENTS ORIGINAL ANSWER-1.pdf,extracted_text\03.20.2025_233-765358-25 - RESPONDENTS ORIGINAL ANSWER-1.txt,2025-03-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.20.25 - RESPONDENT'S ORIGINAL ANSWER redacted-1.pdf,extracted_text\03.20.25 - RESPONDENT'S ORIGINAL ANSWER redacted-1.txt,2025-03-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.20.25 - RESPONDENT'S ORIGINAL ANSWER-1.pdf,extracted_text\03.20.25 - RESPONDENT'S ORIGINAL ANSWER-1.txt,2025-03-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.20.25 - orginal answer-1.pdf,extracted_text\03.20.25 - orginal answer-1.txt,2025-03-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.21.25 - PROP RULE 12 ORD-1.pdf,extracted_text\03.21.25 - PROP RULE 12 ORD-1.txt,2025-03-21,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.24.25 - 233 REQUEST TO SET EMERGENCY HEARING ON SUBMISSION-1.pdf,extracted_text\03.24.25 - 233 REQUEST TO SET EMERGENCY HEARING ON SUBMISSION-1.txt,2025-03-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.24.25 - Gmail - What's the point_-1.pdf,extracted_text\03.24.25 - Gmail - What's the point_-1.txt,2025-03-24,,2,0,0,0,0,0,0,0,2,0,0,0
case,CASE DOCS\03.24.25 - NO HEARING REQUIRED COORDINATOR-1.pdf,extracted_text\03.24.25 - NO HEARING REQUIRED COORDINATOR-1.txt,2025-03-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.26.2024_ATTACH BRIANNA GALBO AFFIDAVIT-1.pdf,extracted_text\03.26.2024_ATTACH BRIANNA GALBO AFFIDAVIT-1.txt,2024-03-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.26.2024_REQUEST FOR FINDINGS OF FACT  CONCLUSIONSOF LAW-1.pdf,extracted_text\03.26.2024_REQUEST FOR FINDINGS OF FACT  CONCLUSIONSOF LAW-1.txt,2024-03-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW-1.pdf,extracted_text\03.26.24 - REQUEST FOR FINDINGS OF FACT AND CONCLUSIONS OF LAW-1.txt,2024-03-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\03.27.25 - EMAIL INFORMING COOPER OF TIME TO PRESENT-1.pdf,extracted_text\03.27.25 - EMAIL INFORMING COOPER OF TIME TO PRESENT-1.txt,2025-03-27,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.01.2025_RESPONDENTS STATEMENT-1.pdf,extracted_text\04.01.2025_RESPONDENTS STATEMENT-1.txt,2025-04-01,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.03.25 - OBJECTION TO CONSOLIDATION FILED BY UNNAMED PARTY-1.pdf,extracted_text\04.03.25 - OBJECTION TO CONSOLIDATION FILED BY UNNAMED PARTY-1.txt,2025-04-03,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.04.25 - frustrated with cooper-1.pdf,extracted_text\04.04.25 - frustrated with cooper-1.txt,2025-04-04,,2,0,0,0,0,0,0,0,2,0,0,0
case,CASE DOCS\04.10.24 - Mandamus Denied (2nd CoA)-1.pdf,extracted_text\04.10.24 - Mandamus Denied (2nd CoA)-1.txt,2024-04-10,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.11.25 - DENIAL MANDAMUS NOTICE-1.pdf,extracted_text\04.11.25 - DENIAL MANDAMUS NOTICE-1.txt,2025-04-11,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.22.25 - NOTICE SETTING A COURT PROCEEDING-1.pdf,extracted_text\04.22.25 - NOTICE SETTING A COURT PROCEEDING-1.txt,2025-04-22,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.23.25 - 02-25-001166-CV LETTER TO SUPREME COURT-1.pdf,extracted_text\04.23.25 - 02-25-001166-CV LETTER TO SUPREME COURT-1.txt,2025-04-23,,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\04.23.25 - APRIL 23 LETTER-1.pdf,extracted_text\04.23.25 - APRIL 23 LETTER-1.txt,2025-04-23,,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\04.24.2024_MOTION FOR PRETRIAL CONFERENCE-1.pdf,extracted_text\04.24.2024_MOTION FOR PRETRIAL CONFERENCE-1.txt,2024-04-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.24.24 - MOTION FOR PT CONFERENCE-1-1.pdf,extracted_text\04.24.24 - MOTION FOR PT CONFERENCE-1-1.txt,2024-04-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.24.24 - MOTION FOR PT CONFERENCE-1.pdf,extracted_text\04.24.24 - MOTION FOR PT CONFERENCE-1.txt,2024-04-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.24.24 Motion for Pretrial Conference-1.pdf,extracted_text\04.24.24 Motion for Pretrial Conference-1.txt,2024-04-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.24.25 - DENIAL OF MANDAMUS EN BANC-1.pdf,extracted_text\04.24.25 - DENIAL OF MANDAMUS EN BANC-1.txt,2025-04-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.2024_CORRECTED CT APPEALS ORIG PROC PETMAND DENIED-1.pdf,extracted_text\04.25.2024_CORRECTED CT APPEALS ORIG PROC PETMAND DENIED-1.txt,2024-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.2025_EMERGENCY NOTICE TO THE COURT-1.pdf,extracted_text\04.25.2025_EMERGENCY NOTICE TO THE COURT-1.txt,2025-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.24 - 2nd COA Corrected Opinion-1.pdf,extracted_text\04.25.24 - 2nd COA Corrected Opinion-1.txt,2024-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.24 - COA ORDER REHEARING-1.pdf,extracted_text\04.25.24 - COA ORDER REHEARING-1.txt,2024-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.24 - MANDAMUS RECEIPT CORRECTION-1.pdf,extracted_text\04.25.24 - MANDAMUS RECEIPT CORRECTION-1.txt,2024-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.25 - 2ND COA EMERGENCY LETTER-1.pdf,extracted_text\04.25.25 - 2ND COA EMERGENCY LETTER-1.txt,2025-04-25,,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\04.25.25 - EMERGENCY NOTICE TO THE COURT-1.pdf,extracted_text\04.25.25 - EMERGENCY NOTICE TO THE COURT-1.txt,2025-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.25.25 - FIRST AMENDED EMERGENCY NOTRICE-1.pdf,extracted_text\04.25.25 - FIRST AMENDED EMERGENCY NOTRICE-1.txt,2025-04-25,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.29.25 322 744263 23 JK ORDER-1.pdf,extracted_text\04.29.25 322 744263 23 JK ORDER-1.txt,2025-04-29,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\04.29.25 322 744263 23 JM ORDER-1.pdf,extracted_text\04.29.25 322 744263 23 JM ORDER-1.txt,2025-04-29,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.01.25  -En Banc Denial (Newell)-1.pdf,extracted_text\05.01.25  -En Banc Denial (Newell)-1.txt,2025-05-01,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.01.25 - FEE REQUEST-1.pdf,extracted_text\05.01.25 - FEE REQUEST-1.txt,2025-05-01,,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\05.02.24 - En Banc Denial-1.pdf,extracted_text\05.02.24 - En Banc Denial-1.txt,2024-05-02,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.06.25 - ORDER OF ASSIGNMENT-1.pdf,extracted_text\05.06.25 - ORDER OF ASSIGNMENT-1.txt,2025-05-06,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.15.25 - ORDER DENYING OBJECTION TO ORDER OF ASSIGNMENT-1.pdf,extracted_text\05.15.25 - ORDER DENYING OBJECTION TO ORDER OF ASSIGNMENT-1.txt,2025-05-15,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-1.pdf,extracted_text\05.15.25 - ORDER OVERRULING OBJECTION-1.txt,2025-05-15,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT REDACTED-1.txt,2025-05-19,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.pdf,extracted_text\05.19.25 - ORDER TERMINATING ASSIGNMENT-1.txt,2025-05-19,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.txt,2025-05-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\05.20.25 - Order Summarily Denying Recusal-1.pdf,extracted_text\05.20.25 - Order Summarily Denying Recusal-1.txt,2025-05-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\06.27.25 - CERT OF SERVICE (DAN)-1.pdf,extracted_text\06.27.25 - CERT OF SERVICE (DAN)-1.txt,2025-06-27,,2,1,1,0,0,0,0,0,0,0,0,0
case,CASE DOCS\07.04.24 Statement-1.pdf,extracted_text\07.04.24 Statement-1.txt,2024-07-04,,2,2,0,0,0,0,0,0,0,0,0,0
case,CASE DOCS\07.11.25 - 25-0361 Denial (Motions)-1.pdf,extracted_text\07.11.25 - 25-0361 Denial (Motions)-1.txt,2025-07-11,25-0361,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0361 Denial-1.pdf,extracted_text\07.11.25 - 25-0361 Denial-1.txt,2025-07-11,25-0361,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0367 Rehearing Denial-1.pdf,extracted_text\07.11.25 - 25-0367 Rehearing Denial-1.txt,2025-07-11,25-0367,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0367 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0367 Rehearing Receipt-1.txt,2025-07-11,25-0367,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0378 Denial-1.pdf,extracted_text\07.11.25 - 25-0378 Denial-1.txt,2025-07-11,25-0378,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0378 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0378 Rehearing Receipt-1.txt,2025-07-11,25-0378,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0426 Denial-1.pdf,extracted_text\07.11.25 - 25-0426 Denial-1.txt,2025-07-11,25-0426,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0426 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0426 Rehearing Receipt-1.txt,2025-07-11,25-0426,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0458 Denial-1.pdf,extracted_text\07.11.25 - 25-0458 Denial-1.txt,2025-07-11,25-0458,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.11.25 - 25-0458 Rehearing Receipt-1.pdf,extracted_text\07.11.25 - 25-0458 Rehearing Receipt-1.txt,2025-07-11,25-0458,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\07.15.25 - 25-0367 Denial-1.pdf,extracted_text\07.15.25 - 25-0367 Denial-1.txt,2025-07-15,25-0367,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\08.15.25 - 25-0361 Rehearing Denial-1.pdf,extracted_text\08.15.25 - 25-0361 Rehearing Denial-1.txt,2025-08-15,25-0361,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\08.15.25 - 25-0426 Rehearing Denial-1.pdf,extracted_text\08.15.25 - 25-0426 Rehearing Denial-1.txt,2025-08-15,25-0426,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\08.27.25 -ORDER OF REFERRAL MUNFORD-1.pdf,extracted_text\08.27.25 -ORDER OF REFERRAL MUNFORD-1.txt,2025-08-27,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\08.29.25 - 25-0458 Rehearing Denial-1.pdf,extracted_text\08.29.25 - 25-0458 Rehearing Denial-1.txt,2025-08-29,25-0458,2,0,0,0,0,0,0,0,0,0,0,2
case,CASE DOCS\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1.pdf,extracted_text\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1.txt,2025-08-29,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.11.25 - PROPOSED ORDER ON MOTION TO RECUSE THE REGIONAL JUDGE-1.pdf,extracted_text\09.11.25 - PROPOSED ORDER ON MOTION TO RECUSE THE REGIONAL JUDGE-1.txt,2025-09-11,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.20.24 - Rule 12 Order-1.pdf,extracted_text\09.20.24 - Rule 12 Order-1.txt,2024-09-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.20.24 - rule 12 motion order_DA9BD973-1.pdf,extracted_text\09.20.24 - rule 12 motion order_DA9BD973-1.txt,2024-09-20,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.26.2024_PROPOSED ORDER ON MOTION FOR TEMPORARY ORDERS-1.pdf,extracted_text\09.26.2024_PROPOSED ORDER ON MOTION FOR TEMPORARY ORDERS-1.txt,2024-09-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.26.25 - ORDER SUMMARILY DENYING KAITCER-1.pdf,extracted_text\09.26.25 - ORDER SUMMARILY DENYING KAITCER-1.txt,2025-09-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\09.26.25 - ORDER SUMMARILY DENYING MUNFORD-1.pdf,extracted_text\09.26.25 - ORDER SUMMARILY DENYING MUNFORD-1.txt,2025-09-26,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.02.25 - Attorney's Fees Request-1.pdf,extracted_text\10.02.25 - Attorney's Fees Request-1.txt,2025-10-02,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.02.25 - MOTION FOR SANCTIONS AND REQUEST FOR ATTORNEY'S FEES-1.pdf,extracted_text\10.02.25 - MOTION FOR SANCTIONS AND REQUEST FOR ATTORNEY'S FEES-1.txt,2025-10-02,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.10.2024_AMENDED JUDGES RULING LETTER-1.pdf,extracted_text\10.10.2024_AMENDED JUDGES RULING LETTER-1.txt,2024-10-10,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.11.24 - Order of Referral (Kaitcer)-1.pdf,extracted_text\10.11.24 - Order of Referral (Kaitcer)-1.txt,2024-10-11,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.21.24 - ORDER SETTING VIDEOCONFERENCE HEARING-1.pdf,extracted_text\10.21.24 - ORDER SETTING VIDEOCONFERENCE HEARING-1.txt,2024-10-21,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.24.2024_EXHIBIT 6 - Affidavit of Steve Myers for recusal proceedings-1.pdf,extracted_text\10.24.2024_EXHIBIT 6 - Affidavit of Steve Myers for recusal proceedings-1.txt,2024-10-24,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.28.24 - ORD OF ASSIGNMENT-1.pdf,extracted_text\10.28.24 - ORD OF ASSIGNMENT-1.txt,2024-10-28,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\10.28.24 - ORD SETTING VIDEO HEARING-1.pdf,extracted_text\10.28.24 - ORD SETTING VIDEO HEARING-1.txt,2024-10-28,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.01.24 - ORDER OF ASSIGNMENT-1.pdf,extracted_text\11.01.24 - ORDER OF ASSIGNMENT-1.txt,2024-11-01,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.04.24 - PROPOSED ORDER ON MOTION IN LIMINE-1.pdf,extracted_text\11.04.24 - PROPOSED ORDER ON MOTION IN LIMINE-1.txt,2024-11-04,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.05.25 - PROPOSED ORDER.pdf,extracted_text\11.05.25 - PROPOSED ORDER.txt,2025-11-05,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.07.2024_FATHER INFORMS THE COURT OF EMERGENCY-1.pdf,extracted_text\11.07.2024_FATHER INFORMS THE COURT OF EMERGENCY-1.txt,2024-11-07,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.07.25 - RECUSAL DENIAL redact-1.pdf,extracted_text\11.07.25 - RECUSAL DENIAL redact-1.txt,2025-11-07,,2,0,2,0,0,0,0,0,0,0,0,0
case,CASE DOCS\11.07.25 - RECUSAL DENIAL-1.pdf,extracted_text\11.07.25 - RECUSAL DENIAL-1.txt,2025-11-07,,2,0,2,0,0,0,0,0,0,0,0,0
